"id","dataset_code","dataset_name","dataset_id","dataelement","dataelement_code","dataelement_name","optioncombo_code","optioncombo_name"
3324,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,NvCGcAtXiXK,RS08,RS08. Other conditions,r6izn2XFqEc,"0-4Yrs, Male"
3330,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,NvCGcAtXiXK,RS08,RS08. Other conditions,cYqRrSx1FDh,"20 – 34Yrs, Male"
3331,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,NvCGcAtXiXK,RS08,RS08. Other conditions,tNGX99SZlLN,"20 – 34Yrs, Female"
3326,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,NvCGcAtXiXK,RS08,RS08. Other conditions,A8rYH97KrsT,"5-9Yrs, Male"
3333,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,NvCGcAtXiXK,RS08,RS08. Other conditions,J0tZbSIQgJh,"35-59Yrs, Female"
3327,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,NvCGcAtXiXK,RS08,RS08. Other conditions,GNNdPRsjO2n,"5-9Yrs, Female"
3328,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,NvCGcAtXiXK,RS08,RS08. Other conditions,mtJPFOZgbxi,"10-19Yrs, Male"
3329,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,NvCGcAtXiXK,RS08,RS08. Other conditions,VSQdmcsGlPJ,"10-19Yrs, Female"
3334,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,NvCGcAtXiXK,RS08,RS08. Other conditions,Yx9LGiAEzJI,"60+Yrs, Male"
3335,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,NvCGcAtXiXK,RS08,RS08. Other conditions,wgxsjUMb8Rw,"60+Yrs, Female"
3325,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,NvCGcAtXiXK,RS08,RS08. Other conditions,NYHvlXEt4Ak,"0-4Yrs, Female"
1793,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,mOHhwKjpIV9,"Cryoprecitates, 5+Yrs, Male"
1791,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,Ml0L5CB2mbs,"Cryoprecitates, 0-4Yrs, Male"
1781,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,oi3paDSTmNH,"PackedCells, 5+Yrs, Male"
1780,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,lvJU5xtFVD3,"PackedCells, 0-4Yrs, Female"
1779,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,Ksn2fJ16UEA,"PackedCells, 0-4Yrs, Male"
1778,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,KQhpICg4pDD,"Wholeblood, 5+Yrs, Female"
1777,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,YDcKEg7NPUj,"Wholeblood, 5+Yrs, Male"
1776,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,CIJDVuBKosw,"Wholeblood, 0-4Yrs, Female"
1790,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,kRZ6ivAxbCI,"FreshFrozenPlasma, 5+Yrs, Female"
1786,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,gwUlCDcQqtU,"Platelets, 5+Yrs, Female"
1775,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,H70ZAB6lFN0,"Wholeblood, 0-4Yrs, Male"
1789,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,Jtjfp2JhFiL,"FreshFrozenPlasma, 5+Yrs, Male"
1788,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,Hm0nPWUgUFu,"FreshFrozenPlasma, 0-4Yrs, Female"
1787,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,qqn2zBahp5x,"FreshFrozenPlasma, 0-4Yrs, Male"
1782,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,d08q7V502jy,"PackedCells, 5+Yrs, Female"
1792,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,QsKFFmPfXYP,"Cryoprecitates, 0-4Yrs, Female"
1794,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,oKX78wjCeaN,"Cryoprecitates, 5+Yrs, Female"
1783,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,U9cCBvHO2ns,"Platelets, 0-4Yrs, Male"
1784,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,GZBOk5wzcv2,"Platelets, 0-4Yrs, Female"
1785,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,sZnRxCdLM18,RT01,RT01. Severe malaria,eRffJvd314E,"Platelets, 5+Yrs, Male"
4134,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,YDcKEg7NPUj,"Wholeblood, 5+Yrs, Male"
4135,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,KQhpICg4pDD,"Wholeblood, 5+Yrs, Female"
4136,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,Ksn2fJ16UEA,"PackedCells, 0-4Yrs, Male"
4137,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,lvJU5xtFVD3,"PackedCells, 0-4Yrs, Female"
4138,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,oi3paDSTmNH,"PackedCells, 5+Yrs, Male"
4139,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,d08q7V502jy,"PackedCells, 5+Yrs, Female"
4140,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,U9cCBvHO2ns,"Platelets, 0-4Yrs, Male"
4141,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,GZBOk5wzcv2,"Platelets, 0-4Yrs, Female"
4146,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,Jtjfp2JhFiL,"FreshFrozenPlasma, 5+Yrs, Male"
4142,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,eRffJvd314E,"Platelets, 5+Yrs, Male"
4145,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,Hm0nPWUgUFu,"FreshFrozenPlasma, 0-4Yrs, Female"
4144,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,qqn2zBahp5x,"FreshFrozenPlasma, 0-4Yrs, Male"
4143,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,gwUlCDcQqtU,"Platelets, 5+Yrs, Female"
4151,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,oKX78wjCeaN,"Cryoprecitates, 5+Yrs, Female"
4147,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,kRZ6ivAxbCI,"FreshFrozenPlasma, 5+Yrs, Female"
4148,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,Ml0L5CB2mbs,"Cryoprecitates, 0-4Yrs, Male"
4149,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,QsKFFmPfXYP,"Cryoprecitates, 0-4Yrs, Female"
4150,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,mOHhwKjpIV9,"Cryoprecitates, 5+Yrs, Male"
4132,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,H70ZAB6lFN0,"Wholeblood, 0-4Yrs, Male"
4133,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,YCsUpoXhmcV,RT02,RT02. Obstetrics,CIJDVuBKosw,"Wholeblood, 0-4Yrs, Female"
236,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,H70ZAB6lFN0,"Wholeblood, 0-4Yrs, Male"
255,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,oKX78wjCeaN,"Cryoprecitates, 5+Yrs, Female"
254,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,mOHhwKjpIV9,"Cryoprecitates, 5+Yrs, Male"
253,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,QsKFFmPfXYP,"Cryoprecitates, 0-4Yrs, Female"
252,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,Ml0L5CB2mbs,"Cryoprecitates, 0-4Yrs, Male"
251,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,kRZ6ivAxbCI,"FreshFrozenPlasma, 5+Yrs, Female"
250,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,Jtjfp2JhFiL,"FreshFrozenPlasma, 5+Yrs, Male"
249,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,Hm0nPWUgUFu,"FreshFrozenPlasma, 0-4Yrs, Female"
248,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,qqn2zBahp5x,"FreshFrozenPlasma, 0-4Yrs, Male"
247,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,gwUlCDcQqtU,"Platelets, 5+Yrs, Female"
246,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,eRffJvd314E,"Platelets, 5+Yrs, Male"
245,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,GZBOk5wzcv2,"Platelets, 0-4Yrs, Female"
244,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,U9cCBvHO2ns,"Platelets, 0-4Yrs, Male"
243,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,d08q7V502jy,"PackedCells, 5+Yrs, Female"
242,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,oi3paDSTmNH,"PackedCells, 5+Yrs, Male"
241,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,lvJU5xtFVD3,"PackedCells, 0-4Yrs, Female"
240,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,Ksn2fJ16UEA,"PackedCells, 0-4Yrs, Male"
239,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,KQhpICg4pDD,"Wholeblood, 5+Yrs, Female"
238,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,YDcKEg7NPUj,"Wholeblood, 5+Yrs, Male"
237,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,DMw36RjdbFF,RT03,RT03. Gynaecology,CIJDVuBKosw,"Wholeblood, 0-4Yrs, Female"
1722,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,oKX78wjCeaN,"Cryoprecitates, 5+Yrs, Female"
1721,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,mOHhwKjpIV9,"Cryoprecitates, 5+Yrs, Male"
1720,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,QsKFFmPfXYP,"Cryoprecitates, 0-4Yrs, Female"
1719,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,Ml0L5CB2mbs,"Cryoprecitates, 0-4Yrs, Male"
1711,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,U9cCBvHO2ns,"Platelets, 0-4Yrs, Male"
1712,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,GZBOk5wzcv2,"Platelets, 0-4Yrs, Female"
1716,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,Hm0nPWUgUFu,"FreshFrozenPlasma, 0-4Yrs, Female"
1717,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,Jtjfp2JhFiL,"FreshFrozenPlasma, 5+Yrs, Male"
1718,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,kRZ6ivAxbCI,"FreshFrozenPlasma, 5+Yrs, Female"
1714,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,gwUlCDcQqtU,"Platelets, 5+Yrs, Female"
1713,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,eRffJvd314E,"Platelets, 5+Yrs, Male"
1709,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,oi3paDSTmNH,"PackedCells, 5+Yrs, Male"
1703,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,H70ZAB6lFN0,"Wholeblood, 0-4Yrs, Male"
1710,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,d08q7V502jy,"PackedCells, 5+Yrs, Female"
1704,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,CIJDVuBKosw,"Wholeblood, 0-4Yrs, Female"
1705,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,YDcKEg7NPUj,"Wholeblood, 5+Yrs, Male"
1715,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,qqn2zBahp5x,"FreshFrozenPlasma, 0-4Yrs, Male"
1706,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,KQhpICg4pDD,"Wholeblood, 5+Yrs, Female"
1708,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,lvJU5xtFVD3,"PackedCells, 0-4Yrs, Female"
1707,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yhaXVosKdzk,RT04,RT04. Accidents,Ksn2fJ16UEA,"PackedCells, 0-4Yrs, Male"
667,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,CIJDVuBKosw,"Wholeblood, 0-4Yrs, Female"
685,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,oKX78wjCeaN,"Cryoprecitates, 5+Yrs, Female"
684,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,mOHhwKjpIV9,"Cryoprecitates, 5+Yrs, Male"
683,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,QsKFFmPfXYP,"Cryoprecitates, 0-4Yrs, Female"
682,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,Ml0L5CB2mbs,"Cryoprecitates, 0-4Yrs, Male"
681,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,kRZ6ivAxbCI,"FreshFrozenPlasma, 5+Yrs, Female"
680,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,Jtjfp2JhFiL,"FreshFrozenPlasma, 5+Yrs, Male"
679,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,Hm0nPWUgUFu,"FreshFrozenPlasma, 0-4Yrs, Female"
678,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,qqn2zBahp5x,"FreshFrozenPlasma, 0-4Yrs, Male"
677,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,gwUlCDcQqtU,"Platelets, 5+Yrs, Female"
676,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,eRffJvd314E,"Platelets, 5+Yrs, Male"
675,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,GZBOk5wzcv2,"Platelets, 0-4Yrs, Female"
666,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,H70ZAB6lFN0,"Wholeblood, 0-4Yrs, Male"
674,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,U9cCBvHO2ns,"Platelets, 0-4Yrs, Male"
673,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,d08q7V502jy,"PackedCells, 5+Yrs, Female"
672,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,oi3paDSTmNH,"PackedCells, 5+Yrs, Male"
671,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,lvJU5xtFVD3,"PackedCells, 0-4Yrs, Female"
670,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,Ksn2fJ16UEA,"PackedCells, 0-4Yrs, Male"
669,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,KQhpICg4pDD,"Wholeblood, 5+Yrs, Female"
668,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kq26U1G27oZ,RT05,RT05. Cancer cases,YDcKEg7NPUj,"Wholeblood, 5+Yrs, Male"
3798,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,kRZ6ivAxbCI,"FreshFrozenPlasma, 5+Yrs, Female"
3799,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,Ml0L5CB2mbs,"Cryoprecitates, 0-4Yrs, Male"
3800,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,QsKFFmPfXYP,"Cryoprecitates, 0-4Yrs, Female"
3801,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,mOHhwKjpIV9,"Cryoprecitates, 5+Yrs, Male"
3784,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,CIJDVuBKosw,"Wholeblood, 0-4Yrs, Female"
3802,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,oKX78wjCeaN,"Cryoprecitates, 5+Yrs, Female"
3783,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,H70ZAB6lFN0,"Wholeblood, 0-4Yrs, Male"
3787,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,Ksn2fJ16UEA,"PackedCells, 0-4Yrs, Male"
3786,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,KQhpICg4pDD,"Wholeblood, 5+Yrs, Female"
3791,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,U9cCBvHO2ns,"Platelets, 0-4Yrs, Male"
3790,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,d08q7V502jy,"PackedCells, 5+Yrs, Female"
3789,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,oi3paDSTmNH,"PackedCells, 5+Yrs, Male"
3792,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,GZBOk5wzcv2,"Platelets, 0-4Yrs, Female"
3788,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,lvJU5xtFVD3,"PackedCells, 0-4Yrs, Female"
3793,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,eRffJvd314E,"Platelets, 5+Yrs, Male"
3794,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,gwUlCDcQqtU,"Platelets, 5+Yrs, Female"
3795,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,qqn2zBahp5x,"FreshFrozenPlasma, 0-4Yrs, Male"
3796,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,Hm0nPWUgUFu,"FreshFrozenPlasma, 0-4Yrs, Female"
3797,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,Jtjfp2JhFiL,"FreshFrozenPlasma, 5+Yrs, Male"
3785,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Uf7APQIbOzl,RT06,RT06. Sickle cell Disease,YDcKEg7NPUj,"Wholeblood, 5+Yrs, Male"
3997,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,aqLds1sPJcw,RT07,RT07. Iron Deficiency Anaemia (IDA),d08q7V502jy,"PackedCells, 5+Yrs, Female"
3999,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,aqLds1sPJcw,RT07,RT07. Iron Deficiency Anaemia (IDA),GZBOk5wzcv2,"Platelets, 0-4Yrs, Female"
4000,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,aqLds1sPJcw,RT07,RT07. Iron Deficiency Anaemia (IDA),eRffJvd314E,"Platelets, 5+Yrs, Male"
4001,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,aqLds1sPJcw,RT07,RT07. Iron Deficiency Anaemia (IDA),gwUlCDcQqtU,"Platelets, 5+Yrs, Female"
4002,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,aqLds1sPJcw,RT07,RT07. Iron Deficiency Anaemia (IDA),qqn2zBahp5x,"FreshFrozenPlasma, 0-4Yrs, Male"
4003,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,aqLds1sPJcw,RT07,RT07. Iron Deficiency Anaemia (IDA),Hm0nPWUgUFu,"FreshFrozenPlasma, 0-4Yrs, Female"
4004,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,aqLds1sPJcw,RT07,RT07. Iron Deficiency Anaemia (IDA),Jtjfp2JhFiL,"FreshFrozenPlasma, 5+Yrs, Male"
4005,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,aqLds1sPJcw,RT07,RT07. Iron Deficiency Anaemia (IDA),kRZ6ivAxbCI,"FreshFrozenPlasma, 5+Yrs, Female"
4006,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,aqLds1sPJcw,RT07,RT07. Iron Deficiency Anaemia (IDA),Ml0L5CB2mbs,"Cryoprecitates, 0-4Yrs, Male"
4007,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,aqLds1sPJcw,RT07,RT07. Iron Deficiency Anaemia (IDA),QsKFFmPfXYP,"Cryoprecitates, 0-4Yrs, Female"
