id,eafya_hmis_id,hmis_code,hmis_name,eafya_disease_id,eafya_disease_name,section_id,section_name,data_element_id,category_optioncombo_id,category_optioncombo_name
16502,203,NC02,Other Haemoglobinopathies  ,11062,Vitamin B,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,Crc5reUlspd,"5-9Yrs, Female"
16503,203,NC02,Other Haemoglobinopathies  ,11062,Vitamin B,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,F1rms8f9I9a,"5-9Yrs, Male"
16504,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,huBy3W5qiD2,"29Dys-4Yrs, Female"
16505,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,V2OuNTRI6ua,"29Dys-4Yrs, Male"
16506,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,wDiX34aiw6i,"0-28Dys, Female"
16507,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,zh2zAaHyYQx,"0-28Dys, Male"
16508,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,u3CkZqMHfHP,"10-19Yrs, Female"
16509,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,c7gvocRdg0f,"10-19Yrs, Male"
16510,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,XVHTeecEOM3,"20+Yrs, Female"
16511,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,dCKzhhINakS,"20+Yrs, Male"
16512,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,Crc5reUlspd,"5-9Yrs, Female"
16513,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,F1rms8f9I9a,"5-9Yrs, Male"
16514,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,wDiX34aiw6i,"0-28Dys, Female"
16515,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,zh2zAaHyYQx,"0-28Dys, Male"
16516,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,u3CkZqMHfHP,"10-19Yrs, Female"
16517,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,c7gvocRdg0f,"10-19Yrs, Male"
16518,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,XVHTeecEOM3,"20+Yrs, Female"
16519,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,dCKzhhINakS,"20+Yrs, Male"
16520,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,huBy3W5qiD2,"29Dys-4Yrs, Female"
16521,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,V2OuNTRI6ua,"29Dys-4Yrs, Male"
16522,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,Crc5reUlspd,"5-9Yrs, Female"
16523,203,NC02,Other Haemoglobinopathies  ,11061,Iron preparations and other anti-hypochromic-anaemia preparations,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,F1rms8f9I9a,"5-9Yrs, Male"
16524,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,huBy3W5qiD2,"29Dys-4Yrs, Female"
16525,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,V2OuNTRI6ua,"29Dys-4Yrs, Male"
16526,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,wDiX34aiw6i,"0-28Dys, Female"
16527,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,zh2zAaHyYQx,"0-28Dys, Male"
16528,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,u3CkZqMHfHP,"10-19Yrs, Female"
16529,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,c7gvocRdg0f,"10-19Yrs, Male"
16530,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,XVHTeecEOM3,"20+Yrs, Female"
16531,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,dCKzhhINakS,"20+Yrs, Male"
16532,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,Crc5reUlspd,"5-9Yrs, Female"
16533,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,F1rms8f9I9a,"5-9Yrs, Male"
16534,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,wDiX34aiw6i,"0-28Dys, Female"
16535,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,zh2zAaHyYQx,"0-28Dys, Male"
16536,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,u3CkZqMHfHP,"10-19Yrs, Female"
16537,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,c7gvocRdg0f,"10-19Yrs, Male"
16538,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,XVHTeecEOM3,"20+Yrs, Female"
16539,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,dCKzhhINakS,"20+Yrs, Male"
16540,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,huBy3W5qiD2,"29Dys-4Yrs, Female"
16541,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,V2OuNTRI6ua,"29Dys-4Yrs, Male"
16542,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,Crc5reUlspd,"5-9Yrs, Female"
16543,203,NC02,Other Haemoglobinopathies  ,7226,"Other congenital anaemias, not elsewhere classified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,F1rms8f9I9a,"5-9Yrs, Male"
16544,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,huBy3W5qiD2,"29Dys-4Yrs, Female"
16545,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,V2OuNTRI6ua,"29Dys-4Yrs, Male"
16546,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,wDiX34aiw6i,"0-28Dys, Female"
16547,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,zh2zAaHyYQx,"0-28Dys, Male"
16548,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,u3CkZqMHfHP,"10-19Yrs, Female"
16549,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,c7gvocRdg0f,"10-19Yrs, Male"
16550,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,XVHTeecEOM3,"20+Yrs, Female"
16551,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,dCKzhhINakS,"20+Yrs, Male"
16552,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,Crc5reUlspd,"5-9Yrs, Female"
16553,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,F1rms8f9I9a,"5-9Yrs, Male"
16554,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,wDiX34aiw6i,"0-28Dys, Female"
16555,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,zh2zAaHyYQx,"0-28Dys, Male"
16556,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,u3CkZqMHfHP,"10-19Yrs, Female"
16557,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,c7gvocRdg0f,"10-19Yrs, Male"
16558,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,XVHTeecEOM3,"20+Yrs, Female"
16559,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,dCKzhhINakS,"20+Yrs, Male"
16560,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,huBy3W5qiD2,"29Dys-4Yrs, Female"
16561,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,V2OuNTRI6ua,"29Dys-4Yrs, Male"
16562,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,Crc5reUlspd,"5-9Yrs, Female"
16563,203,NC02,Other Haemoglobinopathies  ,7225,Congenital anaemia from fetal blood loss,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,F1rms8f9I9a,"5-9Yrs, Male"
16564,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,huBy3W5qiD2,"29Dys-4Yrs, Female"
16565,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,V2OuNTRI6ua,"29Dys-4Yrs, Male"
16566,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,wDiX34aiw6i,"0-28Dys, Female"
16567,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,zh2zAaHyYQx,"0-28Dys, Male"
16568,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,u3CkZqMHfHP,"10-19Yrs, Female"
16569,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,c7gvocRdg0f,"10-19Yrs, Male"
16570,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,XVHTeecEOM3,"20+Yrs, Female"
16571,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,dCKzhhINakS,"20+Yrs, Male"
16572,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,Crc5reUlspd,"5-9Yrs, Female"
16573,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,F1rms8f9I9a,"5-9Yrs, Male"
16574,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,wDiX34aiw6i,"0-28Dys, Female"
16575,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,zh2zAaHyYQx,"0-28Dys, Male"
16576,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,u3CkZqMHfHP,"10-19Yrs, Female"
16577,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,c7gvocRdg0f,"10-19Yrs, Male"
16578,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,XVHTeecEOM3,"20+Yrs, Female"
16579,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,dCKzhhINakS,"20+Yrs, Male"
16580,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,huBy3W5qiD2,"29Dys-4Yrs, Female"
16581,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,V2OuNTRI6ua,"29Dys-4Yrs, Male"
16582,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,Crc5reUlspd,"5-9Yrs, Female"
16583,203,NC02,Other Haemoglobinopathies  ,7224,Anaemia of prematurity,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,F1rms8f9I9a,"5-9Yrs, Male"
16584,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,huBy3W5qiD2,"29Dys-4Yrs, Female"
16585,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,V2OuNTRI6ua,"29Dys-4Yrs, Male"
16586,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,wDiX34aiw6i,"0-28Dys, Female"
16587,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,zh2zAaHyYQx,"0-28Dys, Male"
16588,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,u3CkZqMHfHP,"10-19Yrs, Female"
16589,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,c7gvocRdg0f,"10-19Yrs, Male"
16590,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,XVHTeecEOM3,"20+Yrs, Female"
16591,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,dCKzhhINakS,"20+Yrs, Male"
16592,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,Crc5reUlspd,"5-9Yrs, Female"
16593,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,F1rms8f9I9a,"5-9Yrs, Male"
16594,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,wDiX34aiw6i,"0-28Dys, Female"
16595,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,zh2zAaHyYQx,"0-28Dys, Male"
16596,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,u3CkZqMHfHP,"10-19Yrs, Female"
16597,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,c7gvocRdg0f,"10-19Yrs, Male"
16598,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,XVHTeecEOM3,"20+Yrs, Female"
16599,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,dCKzhhINakS,"20+Yrs, Male"
16600,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,huBy3W5qiD2,"29Dys-4Yrs, Female"
16601,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,V2OuNTRI6ua,"29Dys-4Yrs, Male"
16602,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,Crc5reUlspd,"5-9Yrs, Female"
16603,203,NC02,Other Haemoglobinopathies  ,6936,"Anaemia complicating pregnancy, childbirth and the puerperium",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,F1rms8f9I9a,"5-9Yrs, Male"
16604,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,huBy3W5qiD2,"29Dys-4Yrs, Female"
16605,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,V2OuNTRI6ua,"29Dys-4Yrs, Male"
16606,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,wDiX34aiw6i,"0-28Dys, Female"
16607,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,zh2zAaHyYQx,"0-28Dys, Male"
16608,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,u3CkZqMHfHP,"10-19Yrs, Female"
16609,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,c7gvocRdg0f,"10-19Yrs, Male"
16610,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,XVHTeecEOM3,"20+Yrs, Female"
16611,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,dCKzhhINakS,"20+Yrs, Male"
16612,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,Crc5reUlspd,"5-9Yrs, Female"
16613,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,F1rms8f9I9a,"5-9Yrs, Male"
16614,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,wDiX34aiw6i,"0-28Dys, Female"
16615,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,zh2zAaHyYQx,"0-28Dys, Male"
16616,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,u3CkZqMHfHP,"10-19Yrs, Female"
16617,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,c7gvocRdg0f,"10-19Yrs, Male"
16618,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,XVHTeecEOM3,"20+Yrs, Female"
16619,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,dCKzhhINakS,"20+Yrs, Male"
16620,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,huBy3W5qiD2,"29Dys-4Yrs, Female"
16621,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,V2OuNTRI6ua,"29Dys-4Yrs, Male"
16622,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,Crc5reUlspd,"5-9Yrs, Female"
16623,203,NC02,Other Haemoglobinopathies  ,1874,"Anaemia, unspecified",1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,F1rms8f9I9a,"5-9Yrs, Male"
16624,203,NC02,Other Haemoglobinopathies  ,1873,Other specified anaemias,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,huBy3W5qiD2,"29Dys-4Yrs, Female"
16625,203,NC02,Other Haemoglobinopathies  ,1873,Other specified anaemias,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,V2OuNTRI6ua,"29Dys-4Yrs, Male"
16626,203,NC02,Other Haemoglobinopathies  ,1873,Other specified anaemias,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,wDiX34aiw6i,"0-28Dys, Female"
16627,203,NC02,Other Haemoglobinopathies  ,1873,Other specified anaemias,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,zh2zAaHyYQx,"0-28Dys, Male"
16628,203,NC02,Other Haemoglobinopathies  ,1873,Other specified anaemias,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,u3CkZqMHfHP,"10-19Yrs, Female"
16629,203,NC02,Other Haemoglobinopathies  ,1873,Other specified anaemias,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,c7gvocRdg0f,"10-19Yrs, Male"
16630,203,NC02,Other Haemoglobinopathies  ,1873,Other specified anaemias,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,XVHTeecEOM3,"20+Yrs, Female"
16631,203,NC02,Other Haemoglobinopathies  ,1873,Other specified anaemias,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,dCKzhhINakS,"20+Yrs, Male"
16632,203,NC02,Other Haemoglobinopathies  ,1873,Other specified anaemias,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,Crc5reUlspd,"5-9Yrs, Female"
16633,203,NC02,Other Haemoglobinopathies  ,1873,Other specified anaemias,1.3.4,Non Communicable Diseases/Condtions,MvVq34jGsmP,F1rms8f9I9a,"5-9Yrs, Male"
16634,203,NC02,Other Haemoglobinopathies  ,1873,Other specified anaemias,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,wDiX34aiw6i,"0-28Dys, Female"
16635,203,NC02,Other Haemoglobinopathies  ,1873,Other specified anaemias,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,zh2zAaHyYQx,"0-28Dys, Male"
16636,203,NC02,Other Haemoglobinopathies  ,1873,Other specified anaemias,1.3.4,Non Communicable Diseases/Condtions,BDKWuSKjkoQ,u3CkZqMHfHP,"10-19Yrs, Female"
