"id","section_id","section_name","hmis_code","hmis_name","disease_id","five_character_icd_code","four_character_icd_code","disease_name","simplified_name"
1043,"1.3.12","1.3.12 Physiotherapy",PT12,Amputee,9231,T14.7,T147,Crushing injury and traumatic amputation of unspecified body region,"Crushing injury NOS, Traumatic amputation NOS, "
1044,"1.3.12","1.3.12 Physiotherapy",PT12,Amputee,9815,T87,T87,Complications peculiar to reattachment and amputation,''
1045,"1.3.12","1.3.12 Physiotherapy",PT12,Amputee,9819,T87.3,T873,Neuroma of amputation stump,''
1046,"1.3.12","1.3.12 Physiotherapy",PT12,Amputee,9820,T87.4,T874,Infection of amputation stump,''
1047,"1.3.12","1.3.12 Physiotherapy",PT12,Amputee,9821,T87.5,T875,Necrosis of amputation stump,''
1048,"1.3.12","1.3.12 Physiotherapy",PT12,Amputee,9822,T87.6,T876,Other and unspecified complications of amputation stump,"Amputation stump: contracture (flexion)(of next proximal joint), Amputation stump: haematoma, Amputation stump: oedema, "
1049,"1.3.12","1.3.12 Physiotherapy",PT09,Facial palsy,9837,T90.2,T902,Sequelae of fracture of skull and facial bones,"Sequelae of injury classifiable to S02.-, "
1050,"1.3.12","1.3.12 Physiotherapy",PT06,Paralysis due to spinal cord injury and other diseases,9847,T91.3,T913,Sequelae of injury of spinal cord,"Sequelae of injury classifiable to S14.0-S14.1, S24.0-S24.1, S34.0-S34.1 and T09.3, "
1051,"1.3.12","1.3.12 Physiotherapy",PT12,Amputee,9859,T92.6,T926,Sequelae of crushing injury and traumatic amputation of upper limb,"Sequelae of injury classifiable to S47-S48, S57-S58, S67-S68 and T11.6, "
1052,"1.3.12","1.3.12 Physiotherapy",PT12,Amputee,9869,T93.6,T936,Sequelae of crushing injury and traumatic amputation of lower limb,"Sequelae of injury classifiable to S77-S78, S87-S88, S97-S98 and T13.6, "
1053,"1.3.12","1.3.12 Physiotherapy",PT18,Patients prescribed with assistive devices,11334,Y80.2,Y802,"Physical medicine devices associated with adverse incidents: Prosthetic and other implants, materials and accessory devices",""
1054,"1.3.12","1.3.12 Physiotherapy",PT18,Patients prescribed with assistive devices,11335,Y80.3,Y803,"Physical medicine devices associated with adverse incidents: Surgical instruments, materials and devices (including sutures)",""
1055,"1.3.12","1.3.12 Physiotherapy",PT18,Patients prescribed with assistive devices,11341,Y81.3,Y813,"General- and plastic-surgery devices associated with adverse incidents: Surgical instruments, materials and devices (including sutures)",""
1056,"1.3.12","1.3.12 Physiotherapy",PT18,Patients prescribed with assistive devices,11348,Y82.8,Y828,"Other and unspecified medical devices associated with adverse incidents: Miscellaneous devices, not elsewhere classified",""
1057,"1.3.12","1.3.12 Physiotherapy",PT12,Amputee,11355,Y83.5,Y835,Amputation of limb(s),''
1058,"1.3.12","1.3.12 Physiotherapy",PT18,Patients prescribed with assistive devices,11704,Z46.8,Z468,Fitting and adjustment of other specified devices,"Wheelchair, "
1059,"1.3.12","1.3.12 Physiotherapy",PT10,Lower Motor neuron lesions (LMN),3232,G95.8,G958,Other specified diseases of spinal cord,"Cord bladder NOS, Myelopathy: drug-induced, Myelopathy: radiation-induced, "
1060,"1.3.12","1.3.12 Physiotherapy",PT14,Injection Neuritis/Acute flaccid paralysis,3185,G82.3,G823,Flaccid tetraplegia,''
1061,"1.3.12","1.3.12 Physiotherapy",PT14,Injection Neuritis/Acute flaccid paralysis,3182,G82.0,G820,Flaccid paraplegia,''
1062,"1.3.12","1.3.12 Physiotherapy",PT14,Injection Neuritis/Acute flaccid paralysis,3178,G81.0,G810,Flaccid hemiplegia,''
1063,"1.3.12","1.3.12 Physiotherapy",PT07,Cerebral Palsy/Delayed motor or sensory development milestones.(CP),3176,G80.9,G809,"Cerebral palsy, unspecified","Cerebral palsy NOS, "
1064,"1.3.12","1.3.12 Physiotherapy",PT07,Cerebral Palsy/Delayed motor or sensory development milestones.(CP),3175,G80.8,G808,Other cerebral palsy,"Mixed cerebral palsy syndromes, "
1065,"1.3.12","1.3.12 Physiotherapy",PT07,Cerebral Palsy/Delayed motor or sensory development milestones.(CP),3174,G80.4,G804,Ataxic cerebral palsy,''
1066,"1.3.12","1.3.12 Physiotherapy",PT07,Cerebral Palsy/Delayed motor or sensory development milestones.(CP),3173,G80.3,G803,Dyskinetic cerebral palsy,"Athetoid cerebral palsy, Dystonic cerebral palsy, "
1067,"1.3.12","1.3.12 Physiotherapy",PT07,Cerebral Palsy/Delayed motor or sensory development milestones.(CP),3171,G80.1,G801,Spastic diplegic cerebral palsy,"Congenital spastic paralysis (cerebral), Spastic cerebral palsy NOS, "
1068,"1.3.12","1.3.12 Physiotherapy",PT07,Cerebral Palsy/Delayed motor or sensory development milestones.(CP),3169,G80,G80,Cerebral palsy,''
1069,"1.3.12","1.3.12 Physiotherapy",PT06,Paralysis due to spinal cord injury and other diseases,3156,G72.3,G723,Periodic paralysis,"Periodic paralysis (familial): hyperkalaemic, Periodic paralysis (familial): hypokalaemic, Periodic paralysis (familial): myotonic, Periodic paralysis (familial): normokalaemic, "
1070,"1.3.12","1.3.12 Physiotherapy",PT09,Facial palsy,3043,G50.1,G501,Atypical facial pain,''
1071,"1.3.13","1.3.13 Occupational therapy Conditions",OT14,Cardiac Conditions,12086,Z95.8,Z958,Presence of other cardiac and vascular implants and grafts,"Presence of intravascular prosthesis NEC, Status following peripheral angioplasty NOS, "
1072,"1.3.13","1.3.13 Occupational therapy Conditions",OT09,rthrogryposis,7839,Q74.3,Q743,Arthrogryposis multiplex congenita,''
1073,"1.3.13","1.3.13 Occupational therapy Conditions",OT10,HIV/AIDS,11886,Z71.7,Z717,Human immunodeficiency virus [HIV] counselling,''
1074,"1.3.13","1.3.13 Occupational therapy Conditions",OT05,Post-burn contractures,5497,M24.5,M245,Contracture of joint,''
1075,"1.3.13","1.3.13 Occupational therapy Conditions",OT07,Mental Health Conditions,2400,F01,F01,Vascular dementia,"arteriosclerotic dementia, "
1076,"1.3.13","1.3.13 Occupational therapy Conditions",OT01,Neuro-developmental Disorders,2814,F88,F88,Other disorders of psychological development,"Developmental agnosia, "
1077,"1.3.13","1.3.13 Occupational therapy Conditions",OT04,Burn Injuries,11900,Z73.0,Z730,Burn-out,"State of vital exhaustion, "
1078,"1.3.13","1.3.13 Occupational therapy Conditions",OT13,ther chronic conditions,11952,Z82,Z82,Family history of certain disabilities and chronic diseases leading to disablement,''
1079,"1.3.13","1.3.13 Occupational therapy Conditions",OT02,Sensory Integration disorders,3030,G46.6,G466,Pure sensory lacunar syndrome,''
1080,"1.3.13","1.3.13 Occupational therapy Conditions",OT06,Orthopaedic Conditions,12095,Z96.6,Z966,Presence of orthopaedic joint implants,"Finger-joint replacement, Hip-joint replacement (partial)(total), "
1081,"1.3.13","1.3.13 Occupational therapy Conditions",OT14,Cardiac Conditions,12087,Z95.9,Z959,"Presence of cardiac and vascular implant and graft, unspecified",''
1082,"1.3.13","1.3.13 Occupational therapy Conditions",OT02,Sensory Integration disorders,3112,G60.0,G600,Hereditary motor and sensory neuropathy,"Disease: Charcot-Marie-Tooth, Disease: Dejerine-Sottas, Hereditary motor and sensory neuropathy, types I-IV, Hypertrophic neuropathy of infancy, Peroneal muscular atrophy (axonal type)(hypertrophic type), Roussy-Levy syndrome, "
1083,"1.3.13","1.3.13 Occupational therapy Conditions",OT15,Patients prescribed with assistive devices,12080,Z95.0,Z950,Presence of electronic cardiac devices,"Presence of: cardiac pacemaker, Presence of: cardiac resynchronization therapy defibrillator (CRT-D), Presence of: cardiac resynchronization therapy (CRT) pacemaker, Presence of: cardioverter-defibrillator (ICD), "
1084,"1.3.13","1.3.13 Occupational therapy Conditions",OT14,Cardiac Conditions,12080,Z95.0,Z950,Presence of electronic cardiac devices,"Presence of: cardiac pacemaker, Presence of: cardiac resynchronization therapy defibrillator (CRT-D), Presence of: cardiac resynchronization therapy (CRT) pacemaker, Presence of: cardioverter-defibrillator (ICD), "
1085,"1.3.13","1.3.13 Occupational therapy Conditions",OT04,Burn Injuries,9880,T95.4,T954,Sequelae of burn and corrosion classifiable only according to extent of body surface involved,"Sequelae of injury classifiable to T31-T32, "
1086,"1.3.13","1.3.13 Occupational therapy Conditions",OT10,HIV/AIDS,560,B23.2,B232,"HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified",''
1087,"1.3.13","1.3.13 Occupational therapy Conditions",OT10,HIV/AIDS,561,B23.8,B238,HIV disease resulting in other specified conditions,''
1088,"1.3.13","1.3.13 Occupational therapy Conditions",OT04,Burn Injuries,9363,T30.3,T303,"Burn of third degree, body region unspecified","Third-degree burn NOS, "
1089,"1.3.13","1.3.13 Occupational therapy Conditions",OT04,Burn Injuries,9362,T30.2,T302,"Burn of second degree, body region unspecified","Second-degree burn NOS, "
1090,"1.3.13","1.3.13 Occupational therapy Conditions",OT04,Burn Injuries,9361,T30.1,T301,"Burn of first degree, body region unspecified","First-degree burn NOS, "
1091,"1.3.13","1.3.13 Occupational therapy Conditions",OT04,Burn Injuries,9360,T30.0,T300,"Burn of unspecified body region, unspecified degree","Burn NOS, "
1092,"1.3.13","1.3.13 Occupational therapy Conditions",OT04,Burn Injuries,9359,T30,T30,"Burn and corrosion, body region unspecified",''
1093,"1.3.13","1.3.13 Occupational therapy Conditions",OT04,Burn Injuries,9344,T28.4,T284,Burn of other and unspecified internal organs,''
1094,"1.3.13","1.3.13 Occupational therapy Conditions",OT04,Burn Injuries,9343,T28.3,T283,Burn of internal genitourinary organs,''
1095,"1.3.13","1.3.13 Occupational therapy Conditions",OT04,Burn Injuries,9342,T28.2,T282,Burn of other parts of alimentary tract,''
1096,"1.3.13","1.3.13 Occupational therapy Conditions",OT04,Burn Injuries,9332,T27.1,T271,Burn involving larynx and trachea with lung,''
1097,"1.3.13","1.3.13 Occupational therapy Conditions",OT13,ther chronic conditions,8228,R52.1,R521,Chronic intractable pain,''
1098,"1.3.13","1.3.13 Occupational therapy Conditions",OT03,Adult Neurological Disorders,2754,F68,F68,Other disorders of adult personality and behaviour,''
1099,"1.3.13","1.3.13 Occupational therapy Conditions",OT03,Adult Neurological Disorders,2757,F68.8,F688,Other specified disorders of adult personality and behaviour,"Character disorder NOS, Relationship disorder NOS, "
1100,"1.3.13","1.3.13 Occupational therapy Conditions",OT03,Adult Neurological Disorders,2758,F69,F69,Unspecified disorder of adult personality and behaviour,''
1101,"1.3.13","1.3.13 Occupational therapy Conditions",OT11,Diabetes,7234,P70.2,P702,Neonatal diabetes mellitus,''
1102,"1.3.13","1.3.13 Occupational therapy Conditions",OT13,ther chronic conditions,12142,I48.2,I482,Chronic atrial fibrillation,''
1103,"1.3.13","1.3.13 Occupational therapy Conditions",OT13,ther chronic conditions,11958,Z82.5,Z825,Family history of asthma and other chronic lower respiratory diseases,"Conditions classifiable to J40-J47, "
1104,"1.3.13","1.3.13 Occupational therapy Conditions",OT02,Sensory Integration disorders,2654,F44.6,F446,Dissociative anaesthesia and sensory loss,"Psychogenic deafness, "
1105,"1.3.13","1.3.13 Occupational therapy Conditions",OT14,Cardiac Conditions,12079,Z95,Z95,Presence of cardiac and vascular implants and grafts,''
1106,"1.3.13","1.3.13 Occupational therapy Conditions",OT08,Birth Defects and Trauma,7060,P15.9,P159,"Birth injury, unspecified",''
1107,"1.3.13","1.3.13 Occupational therapy Conditions",OT11,Diabetes,11503,Z13.1,Z131,Special screening examination for diabetes mellitus,''
1108,"1.3.13","1.3.13 Occupational therapy Conditions",OT13,ther chronic conditions,11961,Z82.8,Z828,"Family history of other disabilities and chronic diseases leading to disablement, not elsewhere classified",''
1109,"1.3.13","1.3.13 Occupational therapy Conditions",OT10,HIV/AIDS,11519,Z20.6,Z206,Contact with and exposure to human immunodeficiency virus [HIV],''
1110,"1.3.13","1.3.13 Occupational therapy Conditions",OT10,HIV/AIDS,11523,Z21,Z21,Asymptomatic human immunodeficiency virus [HIV] infection status,"HIV positive NOS, "
1111,"1.3.13","1.3.13 Occupational therapy Conditions",OT08,Birth Defects and Trauma,7059,P15.8,P158,Other specified birth injuries,''
1112,"1.3.13","1.3.13 Occupational therapy Conditions",OT08,Birth Defects and Trauma,7056,P15.4,P154,Birth injury to face,"Facial congestion due to birth injury, "
1113,"1.3.13","1.3.13 Occupational therapy Conditions",OT10,HIV/AIDS,11963,Z83.0,Z830,Family history of human immunodeficiency virus [HIV] disease,"Conditions classifiable to B20-B24, O98.7, "
1114,"1.3.13","1.3.13 Occupational therapy Conditions",OT08,Birth Defects and Trauma,7054,P15.2,P152,Sternomastoid injury due to birth injury,''
1115,"1.3.13","1.3.13 Occupational therapy Conditions",OT10,HIV/AIDS,6932,O98.7,O987,"Human immunodeficiency virus [HIV] disease complicating pregnancy, childbirth and the puerperium",''
1116,"1.3.13","1.3.13 Occupational therapy Conditions",OT14,Cardiac Conditions,11689,Z45.0,Z450,Adjustment and management of cardiac devices,"Checking and testing of cardiac devices, "
1117,"1.3.13","1.3.13 Occupational therapy Conditions",OT06,Orthopaedic Conditions,11703,Z46.7,Z467,Fitting and adjustment of orthopaedic device,"Orthopaedic: brace, Orthopaedic: cast, Orthopaedic: corset, Orthopaedic: shoes, "
1118,"1.3.13","1.3.13 Occupational therapy Conditions",OT06,Orthopaedic Conditions,11706,Z47,Z47,Other orthopaedic follow-up care,''
1119,"1.3.13","1.3.13 Occupational therapy Conditions",OT06,Orthopaedic Conditions,11708,Z47.8,Z478,Other specified orthopaedic follow-up care,"Change, checking or removal of: external fixation or traction device, Change, checking or removal of: plaster cast, "
1120,"1.3.13","1.3.13 Occupational therapy Conditions",OT06,Orthopaedic Conditions,11709,Z47.9,Z479,"Orthopaedic follow-up care, unspecified",''
1121,"1.3.13","1.3.13 Occupational therapy Conditions",OT14,Cardiac Conditions,11719,Z50.0,Z500,Cardiac rehabilitation,''
1122,"1.3.13","1.3.13 Occupational therapy Conditions",OT11,Diabetes,11966,Z83.3,Z833,Family history of diabetes mellitus,"Conditions classifiable to E10-E14, O24, "
1123,"1.3.13","1.3.13 Occupational therapy Conditions",OT11,Diabetes,6581,O24.4,O244,Diabetes mellitus arising in pregnancy,"Gestational diabetes mellitus NOS, "
1124,"1.3.13","1.3.13 Occupational therapy Conditions",OT12,Cancer,1774,D47.1,D471,Chronic myeloproliferative disease,"Chronic neutrophilic leukaemia, Myeloproliferative disease, unspecified, "
1125,"1.3.13","1.3.13 Occupational therapy Conditions",OT12,Cancer,1775,D47.2,D472,Monoclonal gammopathy of undetermined significance (MGUS),''
1126,"1.3.13","1.3.13 Occupational therapy Conditions",OT05,Post-burn contractures,5706,M67.1,M671,Other contracture of tendon (sheath),''
1127,"1.3.13","1.3.13 Occupational therapy Conditions",OT05,Post-burn contractures,5678,M62.4,M624,Contracture of muscle,''
1128,"1.3.14","1.3.14 Speech and Language Therapy",SL07,Cleft lip and palate,7587,Q37.9,Q379,Unspecified cleft palate with unilateral cleft lip,"Cleft palate with cleft lip NOS, "
1129,"1.3.14","1.3.14 Speech and Language Therapy",SL04,Voice disorders,8220,R49.8,R498,Other and unspecified voice disturbances,"Change in voice NOS, "
1130,"1.3.14","1.3.14 Speech and Language Therapy",SL05,Dysfluency /stammering,2857,F98.5,F985,Stuttering [stammering],''
1131,"1.3.14","1.3.14 Speech and Language Therapy",SL06,Acquired neurological disorders,2793,F80.3,F803,Acquired aphasia with epilepsy [Landau-Kleffner],''
1132,"1.3.14","1.3.14 Speech and Language Therapy",SL01,Speech and language delay or disorder,2795,F80.9,F809,"Developmental disorder of speech and language, unspecified","Language disorder NOS, "
1133,"1.3.14","1.3.14 Speech and Language Therapy",SL08,Others,3667,H91,H91,Other hearing loss,''
1134,"1.3.14","1.3.14 Speech and Language Therapy",SL03,Hearing impairments,3670,H91.2,H912,Sudden idiopathic hearing loss,"Sudden hearing loss NOS, "
1135,"1.3.14","1.3.14 Speech and Language Therapy",SL02,Motor speech disorders,8210,R47.8,R478,Other and unspecified speech disturbances,''
1136,"1.3.15","1.3.15 Disabilities",DS02,ndividuals with Albinism,2270,E70.3,E703,Albinism,"Albinism: ocular, Albinism: oculocutaneous, Syndrome: Chediak(-Steinbrinck)-Higashi, Syndrome: Cross, Syndrome: Hermansky-Pudlak, "
1137,"1.3.15","1.3.15 Disabilities",DS01,ndividuals with Difficulty in seeing,11961,Z82.8,Z828,"Family history of other disabilities and chronic diseases leading to disablement, not elsewhere classified",''
1138,"1.3.24","1.3.24. Emergency Medical Services",ES01,Number of emergency cases at the facility,6843,O82.1,O821,Delivery by emergency caesarean section,''
1139,"1.3.24","1.3.24. Emergency Medical Services",ES05,Number of patients accessing care within 1hr in an emergency unit,11380,Y88.1,Y881,Sequelae of misadventures to patients during surgical and medical procedures,''
1140,"1.3.24","1.3.24. Emergency Medical Services",ES08,Number of patients with external haemorrhages controlled,4099,I84.4,I844,External haemorrhoids with other complications,""
1141,"1.3.24","1.3.24. Emergency Medical Services",ES09, Road traffic Injuries Deaths,3905,I46.1,I461,"Sudden cardiac death, so described",''
1142,"1.3.24","1.3.24. Emergency Medical Services",ES06,Number of patients who develop complications within 24 hours after management/care,11382,Y88.3,Y883,"Sequelae of surgical and medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",''
1143,"1.3.24","1.3.24. Emergency Medical Services",ES04,Number of patients assessed for level of consciousness using GCS/ other comma score,9548,T48.5,T485,Anti-common-cold drugs,"Poisoning: Anti-common-cold drugs, "
