hmis_id,hmis_code,hmis_name,hmis_section,hmis_section_id,dhis2_dataElement_id,dhis2_code,dhis2_name,dhis2_shortName,dhis2_dataset,dhis2_categoryCombo_id,dhis2_categoryOptionCombo_id,dhis2_categoryOptionCombo_name
282,SS23,Amoxicillin dispersible 125mg,Essential Medicines and Health Supplies,6,pvBjG3TnbtJ,105-SS23A,105-SS23a. Amoxicillin dispersible 250mg tablet - Quantity consumed,105-SS23a. Amoxyl dispersible - Quantity consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
283,SS24,Sulfadoxine Pyrimethamine tablet 525mg,Essential Medicines and Health Supplies,6,eu5hj9Xa9vP,105-SS24A,105-SS24a. Sulfadoxine/ Pyrimethamine tablet - Quantity consumed,105-SS24a. SP tablet - Qty consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
284,SS25,Misoprostol 200mg,Essential Medicines and Health Supplies,6,EDOQsUzygay,105-SS25A,105-SS25a Misoprostol 200mg-Quantity Consumed,105-SS25a. Misoprostol 200mg-Quantity consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
285,SS26,ORS Sachets with zinc tablets,Essential Medicines and Health Supplies,6,lz5KzKAbFbX,105-SS26A,105-SS26a. ORS Sachets with zinc tablet - Quantity consumed,105-SS26a. ORS Sachets with zinc tab - consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
286,SS27,Measles-Rubella Vaccine,Essential Medicines and Health Supplies,6,MSKEKWtoB54,105-SS27A,105-SS27a Measles-Rubella Vaccine-Quantity Consumed,105-SS27a. MR Vaccine - Quantity consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
287,SS28,Ceftriaxone 1g Injection,Essential Medicines and Health Supplies,6,h5nYtk0kLWs,105-SS28C,105-SS28c. Ceftriaxone 1g Injection - Stock on hand,105-SS28c. Ceftriaxone 1g Injection - Stock on han,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
288,SS29,Oxytocin 10IU/1ml Injection,Essential Medicines and Health Supplies,6,QYtOYWYSof5,105-SS29A,105-SS29a. Oxytocin Injection - Quantity consumed,105-SS29a. Oxytocin Injection - Quantity consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
289,SS30,Mama Kit,Essential Medicines and Health Supplies,6,I8g7GERvAjt,105-SS30A,105-SS30a. Mama Kit - Quantity consumed,105-SS30a. Mama Kit - Quantity consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
290,SS31,Etonogestrel 68mg Implant (Implanon),Essential Medicines and Health Supplies,6,cPQww1wkUF5,105-SS31c,105-SS31c. Etonogestrel 68mg Implant (Implanon)-Stock on Hand,105-SS31c. Etonogestrel Implant - Stock on hand,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
291,SS32,Male Condoms,Essential Medicines and Health Supplies,6,Zbmfh4YV81V,105-SS32A,105-SS32a Male Condoms-Quantity Consumed,105-SS32a. Male Condoms-Quantity consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
292,SS33,CD4 reagent (BD Prestovisitect PIMA),Essential Medicines and Health Supplies,6,CQEYQ8lyY3s,105-SS33A,105-SS33a CD4 reagent (BD Presto/Visitect/PIMA)-Quantity Consumed,105-SS33a. CD4 reagent - Quantity consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
293,SS34,Malaria Rapid Diagnostic Tests,Essential Medicines and Health Supplies,6,oCtCwUE7utd,105-SS34A,105-SS34a. Malaria Rapid Diagnostic tests - Quantity consumed,105-SS34a. Malaria RDTs - Quantity consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
294,SS35,TB GeneXpert Cartridges,Essential Medicines and Health Supplies,6,LFH8bUaself,105-LD10,105-LD10. Hepatitis E,105-LD10. Hepatitis E,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
295,SS36,Determine HIV (1/2 screening test),Essential Medicines and Health Supplies,6,E6bQbrXhKgU,105-SS36A,105-SS36a. Determine HIV 1 & 2 screening test - Quantity consumed,105-SS36a. Determine HIV screen test - consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
296,SS37,Statpack HIV Confirmatory rapid tests,Essential Medicines and Health Supplies,6,EEx8UTWSL9K,105-SS37C,"105-SS37c. Stat -pack HIV Confirmatory rapid tests, tests - Stock on hand",105-SS37c. Stat-Pak HIV RDT - Stock on hand,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
297,SS38,SD Bioline test-Tie Breaker,Essential Medicines and Health Supplies,6,QfoK6gO7Ywl,105-SS38A,105-SS38a. SD Bioline test-Tie Breaker - Quantity consumed,105-SS38a. SD Bioline HIV - Quantity consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
298,SS39,Blood 500ml,Essential Medicines and Health Supplies,6,zrzLwJlJT0P,105-SS39A,105-SS39a. Blood Product - Quantity consumed,105-SS39a. Blood Product - Quantity consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
299,SS40,Hepatitis HBsAg Test Kits,Essential Medicines and Health Supplies,6,lQRFuUgxIko,105-SS40A,"105-SS40a Hepatitis, HBsAg2 Test Kits-Quantity Consumed",105-SS40a. Hep HBsAg2 Test Kit - Qty consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
300,SS41,HIV Syphilis Duo Kit,Essential Medicines and Health Supplies,6,Y2rG87X018G,105-SS41A,105-SS41a HIV/Syphilis Duo Kit-Quantity Consumed,105-SS41a. HIV/Syphilis Duo Kit-Quantity consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
301,SS42,Tenofovir Lamivudine Dolutegravir (TDF/3TC/DTG) 300mg,Essential Medicines and Health Supplies,6,VkjK3NWHyJR,105-SS42A,105-SS42a Tenofovir/Lamivudine/Dolutegravir (TDF/3TC/DTG) 300/300/50mg-Quantity Consumed,105-SS42a. TDF/3TC/DTG 300/300/50 - Qty consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
302,SS43,Abacavir Lamivudine Dolutegravir (ABC/3TC/DTG) 600mg,Essential Medicines and Health Supplies,6,cdMpfZVEhxN,105-SS43d,105-SS43d. Abacavir/Lamivudine/Dolutegravir (ABC/3TC/DTG) 600/300/50mg-Quantity expired,105-SS43d. ABC/3TC/DTG 600/300/50-Quantity expired,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
303,SS44,Zidovudine Lamivudine (AZT/3TC) 300mg,Essential Medicines and Health Supplies,6,RaHMrWfK14P,105-SS44A,105-SS44a Zidovudine/Lamivudine (AZT/3TC) 300/150mg-Quantity Consumed,105-SS44a. AZT/3TC 300/150 - Quantity consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
304,SS45,Abacavir Lamivudine Dolutegravir (ABC/3TC/DTG) 120mg,Essential Medicines and Health Supplies,6,lTLNDFuDDba,105-SS45A,105-SS45a Abacavir/Lamivudine/Dolutegravir (ABC/3TC/DTG) 60/30/5mg-Quantity Consumed,105-SS45a. ABC/3TC/DTG 60/30/5 - Quantity consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
305,SS46,Zidovudine Lamivudine (AZT/3TC) 60mg,Essential Medicines and Health Supplies,6,yIWazgZwraU,105-SS46A,105-SS46a Zidovudine/Lamivudine (AZT/3TC) 60/30mg-Quantity Consumed,105-SS46a. AZT/3TC 60/30 - Quantity consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
306,SS47,Nevirapine (NVP) 50mg/5ml oral susp,Essential Medicines and Health Supplies,6,NOAUnQ5exkd,105-SS47A,105-SS47a Nevirapine (NVP) 10mg/ml oral susp-Quantity Consumed,105-SS47a. NVP 10mg/ml Oral - Quantity consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
307,SS48,Ethambutol 400mg,Essential Medicines and Health Supplies,6,vLfFqTKaUZc,105-SS48A,105-SS48aEthambutol 100mg-Quantity Consumed,105-SS48a. Ethambutol 100mg-Quantity consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
308,SS49,RHZE 150mg,Essential Medicines and Health Supplies,6,tViJTDJyvRx,105-SS49A,105-SS49a. RHZE 150/75/400/275mg - Quantity consumed,105-SS49a. RHZE 150/75/400/275 - Quantity consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
309,SS50,RHZ 150mg,Essential Medicines and Health Supplies,6,Ry5PQiLsEZX,105-SS50A,105-SS50a. RHZ 75/50/150mg - Quantity consumed,105-SS50a. RHZ 75/50/150mg - Quantity consumed,"HMIS 105:06-09 - OPD Monthly Report (Supplies, Outreaches & Supervision)",bjDvmb4bfuf,HllvX50cXC0,default
310,HE01,Hb (Non automated),Laboratory Tests - Hematology,10.2.1,ZYwSMDa5lRO,105-HE01,105-HE01. Hb (non automated) - Done,105-HE01. Hb (non automated) - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
311,HE02,Film Comment,Laboratory Tests - Hematology,10.2.1,uy82zDUjjCl,105-HE02,105-HE02. Film Comment,105-HE02. Film Comment,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
312,HE03,CBC,Laboratory Tests - Hematology,10.2.1,EHyI7eYeoH1,105-HE03,105-HE03. CBC,105-HE03. CBC,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
313,HE04,Reticulocyte count,Laboratory Tests - Hematology,10.2.1,a59ozSxc5Nf,105-HE04.,105-HE04. Reticulocyte count,105-HE04. Reticulocyte count,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
314,HE05,ESR,Laboratory Tests - Hematology,10.2.1,NfIVbWjrJgg,105-HE05,105-HE05. ESR - Done,105-HE05. ESR - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
315,HE06,Bleeding time,Laboratory Tests - Hematology,10.2.1,fSqxW8rnjPJ,105-HE06,105-HE06. Bleeding time - Done,105-HE06. Bleeding time - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
316,HE07,Prothrombin time,Laboratory Tests - Hematology,10.2.1,CXW0ReX8CGY,105-HE07,105-HE07. Prothrombin time - Done,105-HE07. Prothrombin time - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
317,HE08,Clotting time,Laboratory Tests - Hematology,10.2.1,hERmSDObVoo,105-HE08,105-HE08. Clotting time - Done,105-HE08. Clotting time - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
318,HE09,PT/INR,Laboratory Tests - Hematology,10.2.1,Ad83DJKiDcq,105-HE09A,105-HE09a. PT/INR-Done,105-HE09a. PT/INR-Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
319,HE10,APTT,Laboratory Tests - Hematology,10.2.1,yZo1ZXzFVTx,105-HE10A,105-HE10a. APTT Number Done,105-HE10a. APTT Number Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
321,HE12,Others,Laboratory Tests - Hematology,10.2.1,FvpSeAddsKQ,105-HE12A,105-HE12a. Others - Done,105-HE12a. Others - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
322,BT01,AHG (Comb's Test),Laboratory Tests - Blood Transfusion,10.2.1,dl9gnZ1Vytl,105a-BT01,105a-BT01. AHG,105a-BT01. AHG,HMIS 105a - Specialized Outpatient monthly report,bjDvmb4bfuf,HllvX50cXC0,default
323,BT02,ABO Grouping,Laboratory Tests - Blood Transfusion,10.2.1,ozre5Ynz0z6,105-BT02,105-BT02. ABO Grouping - Done,105-BT02. ABO Grouping - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
324,BT03,Rhesus Grouping,Laboratory Tests - Blood Transfusion,10.2.1,PSR0ZkLuXZc,105-BT03,105-BT03. Rhesus Grouping - Done,105-BT03. Rhesus Grouping - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
325,BT04,Cross Matching,Laboratory Tests - Blood Transfusion,10.2.1,asWZcgcckzZ,105-BT04,105-BT04. Cross Matching - Done,105-BT04. Cross Matching - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
326,BT05,Auto immune antibodies,Laboratory Tests - Blood Transfusion,10.2.1,oWp3y7CArEU,105-BT05A,105-BT05a Auto immune antibodies - Number Done,105-BT05a. Auto immune antibodies - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
327,IG01,CD4 test,Laboratory Tests - Immunology,10.2.1,uPzFvnylwxF,105-IG01,105-IG01. CD4 test - Done,105-IG01. CD4 test - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
328,IG02,TB LAM,Laboratory Tests - Immunology,10.2.1,V3pwu7dz5bE,105-IG02A,105-IG02a. TB LAM - Done,105-IG02a. TB LAM - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
329,IG03,CRP,Laboratory Tests - Immunology,10.2.1,d9f2PISTS6A,105-IG03A,105-IG03a. CRP - Number Done,105-IG03a. CRP - Number Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
330,IG04,Others,Laboratory Tests - Immunology,10.2.1,ioFXvXGyrFY,105-IG04A,105-IG04a Others - Number Done,105-IG04a. Others - Number Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
331,ML01a,NAAT (Xpert/Trunat/TB LAMP) MTB+,Laboratory Tests - Molecular,10.2.1,zkzJZxS01UL,105-ML01A,"105-ML01a. NAAT (Xpert, Trunat, TB LAMP)- Total","105-ML01a. NAAT (Xpert, Trunat, TB LAMP)- Total",HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
332,ML01b,NAAT (Xpert/Trunat/TB LAMP) RR,Laboratory Tests - Molecular,10.2.1,HCSpaYVtSQo,105-ML01B,"105-ML01b. NAAT (Xpert, Trunat, TB LAMP) - MTB+","105-ML01b. NAAT (Xpert, Trunat, TB LAMP) - MTB+",HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
333,ML02,Latent TB Infection test,Laboratory Tests - Molecular,10.2.1,nY1Zl8YQZwa,105-ML02A,105-ML02a. Latent TB Infection test - Total,105-ML02a. Latent TB Infection test - Total,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
334,ML03,HPV,Laboratory Tests - Molecular,10.2.1,VJjezz2WAqu,105-ML03A,105-ML03a. HPV - Number Done,105-ML03a. HPV - Number Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
335,ML04,HIV viral load (PCR),Laboratory Tests - Molecular,10.2.1,I9mOZypWPiC,105-ML04A,105-ML04a. HIV viral load (PCR) - Number Done,105-ML04a. HIV viral load (PCR) - Number Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
336,ML05,Hep B Viral Load,Laboratory Tests - Molecular,10.2.1,Bax9SZ4nvPw,105-ML05A,105-ML05a. Hep B Viral Load - Number Done,105-ML05a. Hep B Viral Load - Number Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
337,ML06,EID (PCR),Laboratory Tests - Molecular,10.2.1,EoapWImZrpK,105-ML06A,105-ML06a. EID (PCR) - Number Done,105-ML06a. EID (PCR) - Number Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
338,ML07,Covid (GXP/mRDT),Laboratory Tests - Molecular,10.2.1,wEyMlJ9Vce9,105-LD09,105-LD09. Hepatitis D,105-LD09. Hepatitis D,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
339,ML08,Others,Laboratory Tests - Molecular,10.2.1,wV8nR3BE26Q,105-ML08B,105-ML08. Others - Number Positive,105-ML08. Others - Number Positive,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
340,PS01,Malaria Microscopy,Laboratory Tests - Parasitology Blood,10.2.1,jmpvzaJi5c0,105-PS01A,105-PS01a. Malaria Microscopy - Done,105-PS01a. Malaria Microscopy - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
341,PS02,Malaria RDTs,Laboratory Tests - Parasitology Blood,10.2.1,JfOGWtiSj1J,105-PS02A,105-PS02a. Malaria RDTs - Done,105-PS02a. Malaria RDTs - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
342,PS03,Trypanosoma,Laboratory Tests - Parasitology Blood,10.2.1,NrNzNOidiE8,105-PS03A,105-PS03a. Trypanosoma - Done,105-PS03a. Trypanosoma - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
343,PS04,Microfilaria,Laboratory Tests - Parasitology Blood,10.2.1,S8VpnPS89ZJ,105-PS04A,105-PS04a. Microfilaria - Done,105-PS04a. Microfilaria - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
344,PS05,Trichinella,Laboratory Tests - Parasitology Blood,10.2.1,jVBv8a8sTby,105-PS05A,105-PS05a. Trichinella - Done,105-PS05a. Trichinella - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
345,PS06,Borrelia,Laboratory Tests - Parasitology Blood,10.2.1,JcKxXChRZIn,108-PS06,108-PS06. Gastroschisis repair,108-PS06. Gastroschisis repair,HMIS 108 - IPD Monthly Report,bjDvmb4bfuf,HllvX50cXC0,default
346,MS01,Entamoeba,Laboratory Tests - Stool Microscopy,10.2.1,wTdG6nnYMj4,105-MS01,105-MS01. Entamoeba - Positive,105-MS01. Entamoeba - Positive,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
347,MS02,Giardia Lamblia,Laboratory Tests - Stool Microscopy,10.2.1,Cppt6SZ9WNM,105a-MS02,105a-MS02. Giardia Lumblia,105a-MS02. Giardia Lumblia,HMIS 105a - Specialized Outpatient monthly report,bjDvmb4bfuf,HllvX50cXC0,default
348,MS03,Cryptosporidium,Laboratory Tests - Stool Microscopy,10.2.1,jd8YHK81EYe,105-MS03,105-MS03. Cryptosporidium - Positive,105-MS03. Cryptosporidium - Positive,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
349,MS04,Isospora B,Laboratory Tests - Stool Microscopy,10.2.1,lyQULBCct8X,105a-MS04,105a-MS04. Isospora,105a-MS04. Isospora,HMIS 105a - Specialized Outpatient monthly report,bjDvmb4bfuf,HllvX50cXC0,default
350,MS05,Cyclospora,Laboratory Tests - Stool Microscopy,10.2.1,z7bnAKXSWFL,105-MS05,105-MS05. Cyclospora - Positive,105-MS05. Cyclospora - Positive,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
351,MS06,Strongyloides,Laboratory Tests - Stool Microscopy,10.2.1,mZ2HwpIgf9U,105-MS06,105-MS06. Strongyloides - Positive,105-MS06. Strongyloides - Positive,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
352,MS07,Shistosoma,Laboratory Tests - Stool Microscopy,10.2.1,fxqhiV9XXIF,105a-MS07,105a-MS07. Shistosoma,105a-MS07. Shistosoma,HMIS 105a - Specialized Outpatient monthly report,bjDvmb4bfuf,HllvX50cXC0,default
353,MS08,Taenia/T,Laboratory Tests - Stool Microscopy,10.2.1,gLdahaA8U9S,105a-MS08,105a-MS08. Taenia,105a-MS08. Taenia,HMIS 105a - Specialized Outpatient monthly report,bjDvmb4bfuf,HllvX50cXC0,default
354,MS09,Askaris,Laboratory Tests - Stool Microscopy,10.2.1,xD0bQSWLu2t,105-MS09,105-MS09. Askaris - Positive,105-MS09. Askaris - Positive,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
355,MS10,Hookworm,Laboratory Tests - Stool Microscopy,10.2.1,dHBQ4tnISlq,105-MS10,105-MS10. Hookworm - Positive,105-MS10. Hookworm - Positive,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
356,MS11,Trichuris,Laboratory Tests - Stool Microscopy,10.2.1,zkhvWfk1aNF,105-MS11,105-MS11. Trichuris - Positive,105-MS11. Trichuris - Positive,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
357,MS12,Other parasites,Laboratory Tests - Stool Microscopy,10.2.1,VUxUO58v5tl,105a-MS12,105a-MS12. Other parasites,105a-MS12. Other parasites,HMIS 105a - Specialized Outpatient monthly report,bjDvmb4bfuf,HllvX50cXC0,default
358,MS13,Total Tests Done for Stool Microscopy,Laboratory Tests - Stool Microscopy,10.2.1,OMq2TLc3nt0,105-MS13,105-MS13. Total Tests Done for Stool Microscopy,105-MS13. Total Tests Done for Stool Microscopy,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
359,SR01,VDRL/RPR,Laboratory Tests - Serology,10.2.1,I6BXxM1XX0d,105a-SR01,105a-SR01. VDRL/ RPR,105a-SR01. VDRL/ RPR,HMIS 105a - Specialized Outpatient monthly report,bjDvmb4bfuf,HllvX50cXC0,default
360,SR02,TPHA,Laboratory Tests - Serology,10.2.1,YW1LKh5m22o,105-SR02A,105-SR02a. TPHA - Done,105-SR02a. TPHA - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
361,SR03,Shigella Dysentery,Laboratory Tests - Serology,10.2.1,oLHkxHBpunK,105-SR03A,105-SR03a. Shigella Dysentery - Done,105-SR03a. Shigella Dysentery - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
362,SR04,Hepatitis BsAg,Laboratory Tests - Serology,10.2.1,HLSOl6fGZbm,105-SR04,105-SR04. Hepatitis BsAg- Done,105-SR04. Hepatitis BsAg- Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
363,SR05,Brucella,Laboratory Tests - Serology,10.2.1,lAY0XbxnemJ,105-SR05A,105-SR05a. Brucella - Done,105-SR05a. Brucella - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
364,SR06,Pregnancy Test (HCG),Laboratory Tests - Serology,10.2.1,lLCw5i5eoQn,105-SR06A,105-SR06a. Pregnancy Test (HCG) - Done,105-SR06a. Pregnancy Test (HCG) - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
365,SR07,CrAg,Laboratory Tests - Serology,10.2.1,hTO7GyKw5eu,105-SR07A,105-SR07a. CrAg- Done,105-SR07a. CrAg- Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
