hmis_id,hmis_code,hmis_name,hmis_section,hmis_section_id,dhis2_dataElement_id,dhis2_code,dhis2_name,dhis2_shortName,dhis2_dataset,dhis2_categoryCombo_id,dhis2_categoryOptionCombo_id,dhis2_categoryOptionCombo_name
35096,"108-NC09A","108-NC09a. Liver cirrhosis related to other causes  - Cases","","","VDGy92JtHYf","108-NC09A","108-NC09a. Liver cirrhosis related to other causes  - Cases","108-NC09a. Liver cirrhosis (other causes) - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","VZrxjCi8cQi","0-4Yrs, Female"
35097,"108-NC09A","108-NC09a. Liver cirrhosis related to other causes  - Cases","","","VDGy92JtHYf","108-NC09A","108-NC09a. Liver cirrhosis related to other causes  - Cases","108-NC09a. Liver cirrhosis (other causes) - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","rCzvys285kN","0-4Yrs, Male"
35098,"108-NC09A","108-NC09a. Liver cirrhosis related to other causes  - Cases","","","VDGy92JtHYf","108-NC09A","108-NC09a. Liver cirrhosis related to other causes  - Cases","108-NC09a. Liver cirrhosis (other causes) - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","fHgwVjoElmE","5+Yrs, Female"
35099,"108-NC09A","108-NC09a. Liver cirrhosis related to other causes  - Cases","","","VDGy92JtHYf","108-NC09A","108-NC09a. Liver cirrhosis related to other causes  - Cases","108-NC09a. Liver cirrhosis (other causes) - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","ZgnHXnu30cI","5+Yrs, Male"
35100,"108-NC09B","108-NC09b. Liver cirrhosis related to other causes  - Deaths","","","ovc2MZWZu6e","108-NC09B","108-NC09b. Liver cirrhosis related to other causes  - Deaths","108-NC09b. Liver cirrhosis(other causes) - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","VZrxjCi8cQi","0-4Yrs, Female"
35101,"108-NC09B","108-NC09b. Liver cirrhosis related to other causes  - Deaths","","","ovc2MZWZu6e","108-NC09B","108-NC09b. Liver cirrhosis related to other causes  - Deaths","108-NC09b. Liver cirrhosis(other causes) - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","rCzvys285kN","0-4Yrs, Male"
35102,"108-NC09B","108-NC09b. Liver cirrhosis related to other causes  - Deaths","","","ovc2MZWZu6e","108-NC09B","108-NC09b. Liver cirrhosis related to other causes  - Deaths","108-NC09b. Liver cirrhosis(other causes) - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","fHgwVjoElmE","5+Yrs, Female"
35103,"108-NC09B","108-NC09b. Liver cirrhosis related to other causes  - Deaths","","","ovc2MZWZu6e","108-NC09B","108-NC09b. Liver cirrhosis related to other causes  - Deaths","108-NC09b. Liver cirrhosis(other causes) - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","ZgnHXnu30cI","5+Yrs, Male"
35104,"108-ND01A","108-ND01a. Neonatal Admissions(Total)","","","lDqmErjSNwy","108-ND01A","108-ND01a. Neonatal Admissions(Total)","108-ND01a. Neonatal Admissions - Total","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","q7cFI8zjhAp","0-7 days"
35105,"108-ND01A","108-ND01a. Neonatal Admissions(Total)","","","lDqmErjSNwy","108-ND01A","108-ND01a. Neonatal Admissions(Total)","108-ND01a. Neonatal Admissions - Total","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","UGTbjOrSMsh","8-28 days"
35106,"108-ND01A_2019","108-ND01a_2019. Neonatal Sepsis 0-7days  - Cases","","","Uy4JaNUAtmr","108-ND01A_2019","108-ND01a_2019. Neonatal Sepsis 0-7days  - Cases","108-ND01a_2019. Neonatal Sepsis 0-7days  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","VZrxjCi8cQi","0-4Yrs, Female"
35107,"108-ND01A_2019","108-ND01a_2019. Neonatal Sepsis 0-7days  - Cases","","","Uy4JaNUAtmr","108-ND01A_2019","108-ND01a_2019. Neonatal Sepsis 0-7days  - Cases","108-ND01a_2019. Neonatal Sepsis 0-7days  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","rCzvys285kN","0-4Yrs, Male"
35108,"108-ND01A_2019","108-ND01a_2019. Neonatal Sepsis 0-7days  - Cases","","","Uy4JaNUAtmr","108-ND01A_2019","108-ND01a_2019. Neonatal Sepsis 0-7days  - Cases","108-ND01a_2019. Neonatal Sepsis 0-7days  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","fHgwVjoElmE","5+Yrs, Female"
35109,"108-ND01A_2019","108-ND01a_2019. Neonatal Sepsis 0-7days  - Cases","","","Uy4JaNUAtmr","108-ND01A_2019","108-ND01a_2019. Neonatal Sepsis 0-7days  - Cases","108-ND01a_2019. Neonatal Sepsis 0-7days  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","ZgnHXnu30cI","5+Yrs, Male"
35110,"108-ND01B","108-ND01b. Neonatal Admissions(<2.5kgs)","","","DQdnYmcfOnt","108-ND01B","108-ND01b. Neonatal Admissions(<2.5kgs)","108-ND01b. Neonatal Admissions(<2.5kgs)","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","q7cFI8zjhAp","0-7 days"
35111,"108-ND01B","108-ND01b. Neonatal Admissions(<2.5kgs)","","","DQdnYmcfOnt","108-ND01B","108-ND01b. Neonatal Admissions(<2.5kgs)","108-ND01b. Neonatal Admissions(<2.5kgs)","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","UGTbjOrSMsh","8-28 days"
35112,"108-ND01B_2019","108-ND01b_2019. Neonatal Sepsis 0-7days  - Deaths","","","EfTTIIPehJp","108-ND01B_2019","108-ND01b_2019. Neonatal Sepsis 0-7days  - Deaths","108-ND01b_2019. Neonatal Sepsis 0-7days  - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","VZrxjCi8cQi","0-4Yrs, Female"
35113,"108-ND01B_2019","108-ND01b_2019. Neonatal Sepsis 0-7days  - Deaths","","","EfTTIIPehJp","108-ND01B_2019","108-ND01b_2019. Neonatal Sepsis 0-7days  - Deaths","108-ND01b_2019. Neonatal Sepsis 0-7days  - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","rCzvys285kN","0-4Yrs, Male"
35114,"108-ND01B_2019","108-ND01b_2019. Neonatal Sepsis 0-7days  - Deaths","","","EfTTIIPehJp","108-ND01B_2019","108-ND01b_2019. Neonatal Sepsis 0-7days  - Deaths","108-ND01b_2019. Neonatal Sepsis 0-7days  - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","fHgwVjoElmE","5+Yrs, Female"
35115,"108-ND01B_2019","108-ND01b_2019. Neonatal Sepsis 0-7days  - Deaths","","","EfTTIIPehJp","108-ND01B_2019","108-ND01b_2019. Neonatal Sepsis 0-7days  - Deaths","108-ND01b_2019. Neonatal Sepsis 0-7days  - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","ZgnHXnu30cI","5+Yrs, Male"
35116,"108-ND02A1","108-ND02a1. Birth Asphyxia (HIE) (Total) - Cases","","","edxUdwIZLTy","108-ND02A1","108-ND02a1. Birth Asphyxia (HIE) (Total) - Cases","108-ND02a. Birth Asphyxia (HIE) (2.5kgs) - Cases","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","q7cFI8zjhAp","0-7 days"
35117,"108-ND02A1","108-ND02a1. Birth Asphyxia (HIE) (Total) - Cases","","","edxUdwIZLTy","108-ND02A1","108-ND02a1. Birth Asphyxia (HIE) (Total) - Cases","108-ND02a. Birth Asphyxia (HIE) (2.5kgs) - Cases","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","UGTbjOrSMsh","8-28 days"
35118,"108-ND02A2","108-ND02a2. Birth Asphyxia (HIE) (Total) - Deaths","","","VrdRc2bufzi","108-ND02A2","108-ND02a2. Birth Asphyxia (HIE) (Total) - Deaths","108-ND02b. Birth Asphyxia (HIE) (2.5kgs) - Deaths","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","q7cFI8zjhAp","0-7 days"
35119,"108-ND02A2","108-ND02a2. Birth Asphyxia (HIE) (Total) - Deaths","","","VrdRc2bufzi","108-ND02A2","108-ND02a2. Birth Asphyxia (HIE) (Total) - Deaths","108-ND02b. Birth Asphyxia (HIE) (2.5kgs) - Deaths","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","UGTbjOrSMsh","8-28 days"
35120,"108-ND02A_2019","108-ND02a_2019. Neonatal Sepsis 8-28days  - Cases","","","KWrD4iHUAnP","108-ND02A_2019","108-ND02a_2019. Neonatal Sepsis 8-28days  - Cases","108-ND02a_2019. Neonatal Sepsis 8-28days  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","VZrxjCi8cQi","0-4Yrs, Female"
35121,"108-ND02A_2019","108-ND02a_2019. Neonatal Sepsis 8-28days  - Cases","","","KWrD4iHUAnP","108-ND02A_2019","108-ND02a_2019. Neonatal Sepsis 8-28days  - Cases","108-ND02a_2019. Neonatal Sepsis 8-28days  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","rCzvys285kN","0-4Yrs, Male"
35122,"108-ND02A_2019","108-ND02a_2019. Neonatal Sepsis 8-28days  - Cases","","","KWrD4iHUAnP","108-ND02A_2019","108-ND02a_2019. Neonatal Sepsis 8-28days  - Cases","108-ND02a_2019. Neonatal Sepsis 8-28days  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","fHgwVjoElmE","5+Yrs, Female"
35123,"108-ND02A_2019","108-ND02a_2019. Neonatal Sepsis 8-28days  - Cases","","","KWrD4iHUAnP","108-ND02A_2019","108-ND02a_2019. Neonatal Sepsis 8-28days  - Cases","108-ND02a_2019. Neonatal Sepsis 8-28days  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","ZgnHXnu30cI","5+Yrs, Male"
35124,"108-ND02B1","108-ND02b1. Birth Asphyxia (HIE) (<2.5kgs)- Cases","","","qBYowPpvLjH","108-ND02B1","108-ND02b1. Birth Asphyxia (HIE) (<2.5kgs)- Cases","108-ND02a. Birth Asphyxia (HIE) (Total)- Cases","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","q7cFI8zjhAp","0-7 days"
35125,"108-ND02B1","108-ND02b1. Birth Asphyxia (HIE) (<2.5kgs)- Cases","","","qBYowPpvLjH","108-ND02B1","108-ND02b1. Birth Asphyxia (HIE) (<2.5kgs)- Cases","108-ND02a. Birth Asphyxia (HIE) (Total)- Cases","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","UGTbjOrSMsh","8-28 days"
35126,"108-ND02B2","108-ND02b2. Birth Asphyxia (HIE) (<2.5kgs)- Deaths","","","ENN55ASK3Kg","108-ND02B2","108-ND02b2. Birth Asphyxia (HIE) (<2.5kgs)- Deaths","108-ND02b. Birth Asphyxia (HIE) (Total)- Deaths","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","q7cFI8zjhAp","0-7 days"
35127,"108-ND02B2","108-ND02b2. Birth Asphyxia (HIE) (<2.5kgs)- Deaths","","","ENN55ASK3Kg","108-ND02B2","108-ND02b2. Birth Asphyxia (HIE) (<2.5kgs)- Deaths","108-ND02b. Birth Asphyxia (HIE) (Total)- Deaths","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","UGTbjOrSMsh","8-28 days"
35128,"108-ND02B_2019","108-ND02b_2019. Neonatal Sepsis 8-28days  - Deaths","","","qAEeRxAKj3V","108-ND02B_2019","108-ND02b_2019. Neonatal Sepsis 8-28days  - Deaths","108-ND02b_2019. Neonatal Sepsis 8-28days  - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","VZrxjCi8cQi","0-4Yrs, Female"
35129,"108-ND02B_2019","108-ND02b_2019. Neonatal Sepsis 8-28days  - Deaths","","","qAEeRxAKj3V","108-ND02B_2019","108-ND02b_2019. Neonatal Sepsis 8-28days  - Deaths","108-ND02b_2019. Neonatal Sepsis 8-28days  - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","rCzvys285kN","0-4Yrs, Male"
35130,"108-ND02B_2019","108-ND02b_2019. Neonatal Sepsis 8-28days  - Deaths","","","qAEeRxAKj3V","108-ND02B_2019","108-ND02b_2019. Neonatal Sepsis 8-28days  - Deaths","108-ND02b_2019. Neonatal Sepsis 8-28days  - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","fHgwVjoElmE","5+Yrs, Female"
35131,"108-ND02B_2019","108-ND02b_2019. Neonatal Sepsis 8-28days  - Deaths","","","qAEeRxAKj3V","108-ND02B_2019","108-ND02b_2019. Neonatal Sepsis 8-28days  - Deaths","108-ND02b_2019. Neonatal Sepsis 8-28days  - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","ZgnHXnu30cI","5+Yrs, Male"
35132,"108-ND03A1","108-ND03a1. Neonatal Jaundice(Total) - Cases","","","ygMuVIQj7sa","108-ND03A1","108-ND03a1. Neonatal Jaundice(Total) - Cases","108-ND03a1. Neonatal Jaundice(Total) - Cases","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","q7cFI8zjhAp","0-7 days"
35133,"108-ND03A1","108-ND03a1. Neonatal Jaundice(Total) - Cases","","","ygMuVIQj7sa","108-ND03A1","108-ND03a1. Neonatal Jaundice(Total) - Cases","108-ND03a1. Neonatal Jaundice(Total) - Cases","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","UGTbjOrSMsh","8-28 days"
35134,"108-ND03A2","108-ND03a2. Neonatal Jaundice(Total) - Deaths","","","OKoTaba5aHk","108-ND03A2","108-ND03a2. Neonatal Jaundice(Total) - Deaths","108-ND03a2. Neonatal Jaundice(Total) - Deaths","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","q7cFI8zjhAp","0-7 days"
35135,"108-ND03A2","108-ND03a2. Neonatal Jaundice(Total) - Deaths","","","OKoTaba5aHk","108-ND03A2","108-ND03a2. Neonatal Jaundice(Total) - Deaths","108-ND03a2. Neonatal Jaundice(Total) - Deaths","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","UGTbjOrSMsh","8-28 days"
35136,"108-ND03A_2019","108-ND03a_2019. Neonatal Pneumonia  - Cases","","","svcsVtSEczN","108-ND03A_2019","108-ND03a_2019. Neonatal Pneumonia  - Cases","108-ND03a_2019. Neonatal Pneumonia  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","VZrxjCi8cQi","0-4Yrs, Female"
35137,"108-ND03A_2019","108-ND03a_2019. Neonatal Pneumonia  - Cases","","","svcsVtSEczN","108-ND03A_2019","108-ND03a_2019. Neonatal Pneumonia  - Cases","108-ND03a_2019. Neonatal Pneumonia  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","rCzvys285kN","0-4Yrs, Male"
35138,"108-ND03A_2019","108-ND03a_2019. Neonatal Pneumonia  - Cases","","","svcsVtSEczN","108-ND03A_2019","108-ND03a_2019. Neonatal Pneumonia  - Cases","108-ND03a_2019. Neonatal Pneumonia  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","fHgwVjoElmE","5+Yrs, Female"
35139,"108-ND03A_2019","108-ND03a_2019. Neonatal Pneumonia  - Cases","","","svcsVtSEczN","108-ND03A_2019","108-ND03a_2019. Neonatal Pneumonia  - Cases","108-ND03a_2019. Neonatal Pneumonia  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","ZgnHXnu30cI","5+Yrs, Male"
35140,"108-ND03B1","108-ND03b1. Neonatal Jaundice (<2.5kgs)- Cases","","","jfmbEbkEoxx","108-ND03B1","108-ND03b1. Neonatal Jaundice (<2.5kgs)- Cases","108-ND03b1. Neonatal Jaundice (<2.5kgs)- Cases","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","q7cFI8zjhAp","0-7 days"
35141,"108-ND03B1","108-ND03b1. Neonatal Jaundice (<2.5kgs)- Cases","","","jfmbEbkEoxx","108-ND03B1","108-ND03b1. Neonatal Jaundice (<2.5kgs)- Cases","108-ND03b1. Neonatal Jaundice (<2.5kgs)- Cases","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","UGTbjOrSMsh","8-28 days"
35142,"108-ND03B2","108-ND03b2. Neonatal Jaundice (<2.5kgs)- Deaths","","","cEHMW5ELyXd","108-ND03B2","108-ND03b2. Neonatal Jaundice (<2.5kgs)- Deaths","108-ND03b2. Neonatal Jaundice (<2.5kgs)- Deaths","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","q7cFI8zjhAp","0-7 days"
35143,"108-ND03B2","108-ND03b2. Neonatal Jaundice (<2.5kgs)- Deaths","","","cEHMW5ELyXd","108-ND03B2","108-ND03b2. Neonatal Jaundice (<2.5kgs)- Deaths","108-ND03b2. Neonatal Jaundice (<2.5kgs)- Deaths","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","UGTbjOrSMsh","8-28 days"
35144,"108-ND03B_2019","108-ND03b_2019. Neonatal Pneumonia  - Deaths","","","sMuHFQUWXu4","108-ND03B_2019","108-ND03b_2019. Neonatal Pneumonia  - Deaths","108-ND03b_2019. Neonatal Pneumonia  - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","VZrxjCi8cQi","0-4Yrs, Female"
35145,"108-ND03B_2019","108-ND03b_2019. Neonatal Pneumonia  - Deaths","","","sMuHFQUWXu4","108-ND03B_2019","108-ND03b_2019. Neonatal Pneumonia  - Deaths","108-ND03b_2019. Neonatal Pneumonia  - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","rCzvys285kN","0-4Yrs, Male"
35146,"108-ND03B_2019","108-ND03b_2019. Neonatal Pneumonia  - Deaths","","","sMuHFQUWXu4","108-ND03B_2019","108-ND03b_2019. Neonatal Pneumonia  - Deaths","108-ND03b_2019. Neonatal Pneumonia  - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","fHgwVjoElmE","5+Yrs, Female"
35147,"108-ND03B_2019","108-ND03b_2019. Neonatal Pneumonia  - Deaths","","","sMuHFQUWXu4","108-ND03B_2019","108-ND03b_2019. Neonatal Pneumonia  - Deaths","108-ND03b_2019. Neonatal Pneumonia  - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","ZgnHXnu30cI","5+Yrs, Male"
35148,"108-ND04A1","108-ND04a1. Neonatal Meningitis(Total) - Cases","","","ffBFGlRya0n","108-ND04A1","108-ND04a1. Neonatal Meningitis(Total) - Cases","108-ND04a1. Neonatal Meningitis(Total) - Cases","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","q7cFI8zjhAp","0-7 days"
35149,"108-ND04A1","108-ND04a1. Neonatal Meningitis(Total) - Cases","","","ffBFGlRya0n","108-ND04A1","108-ND04a1. Neonatal Meningitis(Total) - Cases","108-ND04a1. Neonatal Meningitis(Total) - Cases","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","UGTbjOrSMsh","8-28 days"
35150,"108-ND04A2","108-ND04a2. Neonatal Meningitis(Total) - Deaths","","","vdGRzAaIR6Q","108-ND04A2","108-ND04a2. Neonatal Meningitis(Total) - Deaths","108-ND04a2. Neonatal Meningitis(Total) - Deaths","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","q7cFI8zjhAp","0-7 days"
35151,"108-ND04A2","108-ND04a2. Neonatal Meningitis(Total) - Deaths","","","vdGRzAaIR6Q","108-ND04A2","108-ND04a2. Neonatal Meningitis(Total) - Deaths","108-ND04a2. Neonatal Meningitis(Total) - Deaths","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","UGTbjOrSMsh","8-28 days"
35152,"108-ND04A_2019","108-ND04a_2019. Neonatal Meningitis  - Cases","","","w4IoG3gTox9","108-ND04A_2019","108-ND04a_2019. Neonatal Meningitis  - Cases","108-ND04a_2019. Neonatal Meningitis  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","VZrxjCi8cQi","0-4Yrs, Female"
35153,"108-ND04A_2019","108-ND04a_2019. Neonatal Meningitis  - Cases","","","w4IoG3gTox9","108-ND04A_2019","108-ND04a_2019. Neonatal Meningitis  - Cases","108-ND04a_2019. Neonatal Meningitis  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","rCzvys285kN","0-4Yrs, Male"
35154,"108-ND04A_2019","108-ND04a_2019. Neonatal Meningitis  - Cases","","","w4IoG3gTox9","108-ND04A_2019","108-ND04a_2019. Neonatal Meningitis  - Cases","108-ND04a_2019. Neonatal Meningitis  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","fHgwVjoElmE","5+Yrs, Female"
35155,"108-ND04A_2019","108-ND04a_2019. Neonatal Meningitis  - Cases","","","w4IoG3gTox9","108-ND04A_2019","108-ND04a_2019. Neonatal Meningitis  - Cases","108-ND04a_2019. Neonatal Meningitis  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","ZgnHXnu30cI","5+Yrs, Male"
35156,"108-ND04B1","108-ND04b1. Neonatal Meningitis(<2.5kgs) - Cases","","","hhIhmeRkGnf","108-ND04B1","108-ND04b1. Neonatal Meningitis(<2.5kgs) - Cases","108-ND04b1. Neonatal Meningitis(<2.5kgs) - Cases","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","q7cFI8zjhAp","0-7 days"
35157,"108-ND04B1","108-ND04b1. Neonatal Meningitis(<2.5kgs) - Cases","","","hhIhmeRkGnf","108-ND04B1","108-ND04b1. Neonatal Meningitis(<2.5kgs) - Cases","108-ND04b1. Neonatal Meningitis(<2.5kgs) - Cases","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","UGTbjOrSMsh","8-28 days"
35158,"108-ND04B2","108-ND04b2. Neonatal Meningitis(<2.5kgs) - Deaths","","","fIaMy9BfYIr","108-ND04B2","108-ND04b2. Neonatal Meningitis(<2.5kgs) - Deaths","108-ND04b2. Neonatal Meningitis(<2.5kgs) - Deaths","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","q7cFI8zjhAp","0-7 days"
35159,"108-ND04B2","108-ND04b2. Neonatal Meningitis(<2.5kgs) - Deaths","","","fIaMy9BfYIr","108-ND04B2","108-ND04b2. Neonatal Meningitis(<2.5kgs) - Deaths","108-ND04b2. Neonatal Meningitis(<2.5kgs) - Deaths","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","UGTbjOrSMsh","8-28 days"
35160,"108-ND04B_2019","108-ND04b_2019. Neonatal Meningitis  - Deaths","","","NiTWwBINRfZ","108-ND04B_2019","108-ND04b_2019. Neonatal Meningitis  - Deaths","108-ND04b_2019. Neonatal Meningitis  - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","VZrxjCi8cQi","0-4Yrs, Female"
35161,"108-ND04B_2019","108-ND04b_2019. Neonatal Meningitis  - Deaths","","","NiTWwBINRfZ","108-ND04B_2019","108-ND04b_2019. Neonatal Meningitis  - Deaths","108-ND04b_2019. Neonatal Meningitis  - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","rCzvys285kN","0-4Yrs, Male"
35162,"108-ND04B_2019","108-ND04b_2019. Neonatal Meningitis  - Deaths","","","NiTWwBINRfZ","108-ND04B_2019","108-ND04b_2019. Neonatal Meningitis  - Deaths","108-ND04b_2019. Neonatal Meningitis  - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","fHgwVjoElmE","5+Yrs, Female"
35163,"108-ND04B_2019","108-ND04b_2019. Neonatal Meningitis  - Deaths","","","NiTWwBINRfZ","108-ND04B_2019","108-ND04b_2019. Neonatal Meningitis  - Deaths","108-ND04b_2019. Neonatal Meningitis  - Deaths","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","ZgnHXnu30cI","5+Yrs, Male"
35164,"108-ND05A1","108-ND05a1. Neonatal Sepsis(Total) - Cases","","","EUab6vIaeg1","108-ND05A1","108-ND05a1. Neonatal Sepsis(Total) - Cases","108-ND05a1. Neonatal Sepsis(Total) - Cases","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","q7cFI8zjhAp","0-7 days"
35165,"108-ND05A1","108-ND05a1. Neonatal Sepsis(Total) - Cases","","","EUab6vIaeg1","108-ND05A1","108-ND05a1. Neonatal Sepsis(Total) - Cases","108-ND05a1. Neonatal Sepsis(Total) - Cases","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","UGTbjOrSMsh","8-28 days"
35166,"108-ND05A2","108-ND05a2. Neonatal Sepsis(Total)- Deaths","","","Pj6hUQdwJpS","108-ND05A2","108-ND05a2. Neonatal Sepsis(Total)- Deaths","108-ND05a2. Neonatal Sepsis(Total)- Deaths","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","q7cFI8zjhAp","0-7 days"
35167,"108-ND05A2","108-ND05a2. Neonatal Sepsis(Total)- Deaths","","","Pj6hUQdwJpS","108-ND05A2","108-ND05a2. Neonatal Sepsis(Total)- Deaths","108-ND05a2. Neonatal Sepsis(Total)- Deaths","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","UGTbjOrSMsh","8-28 days"
35168,"108-ND05A_2019","108-ND05a_2019. Neonatal Jaundice  - Cases","","","m2IVzRQsBTg","108-ND05A_2019","108-ND05a_2019. Neonatal Jaundice  - Cases","108-ND05a_2019. Neonatal Jaundice  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","VZrxjCi8cQi","0-4Yrs, Female"
35169,"108-ND05A_2019","108-ND05a_2019. Neonatal Jaundice  - Cases","","","m2IVzRQsBTg","108-ND05A_2019","108-ND05a_2019. Neonatal Jaundice  - Cases","108-ND05a_2019. Neonatal Jaundice  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","rCzvys285kN","0-4Yrs, Male"
35170,"108-ND05A_2019","108-ND05a_2019. Neonatal Jaundice  - Cases","","","m2IVzRQsBTg","108-ND05A_2019","108-ND05a_2019. Neonatal Jaundice  - Cases","108-ND05a_2019. Neonatal Jaundice  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","fHgwVjoElmE","5+Yrs, Female"
35171,"108-ND05A_2019","108-ND05a_2019. Neonatal Jaundice  - Cases","","","m2IVzRQsBTg","108-ND05A_2019","108-ND05a_2019. Neonatal Jaundice  - Cases","108-ND05a_2019. Neonatal Jaundice  - Cases","HMIS 108 - IPD Monthly Report","RQsR5eSRbsr","ZgnHXnu30cI","5+Yrs, Male"
35172,"108-ND05B1","108-ND05b1. Neonatal Sepsis(<2.5kgs) - Cases","","","r1LR0la7yPq","108-ND05B1","108-ND05b1. Neonatal Sepsis(<2.5kgs) - Cases","108-ND05b1. Neonatal Sepsis(<2.5kgs) - Cases","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","q7cFI8zjhAp","0-7 days"
35173,"108-ND05B1","108-ND05b1. Neonatal Sepsis(<2.5kgs) - Cases","","","r1LR0la7yPq","108-ND05B1","108-ND05b1. Neonatal Sepsis(<2.5kgs) - Cases","108-ND05b1. Neonatal Sepsis(<2.5kgs) - Cases","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","UGTbjOrSMsh","8-28 days"
35174,"108-ND05B2","108-ND05b2. Neonatal Sepsis(<2.5kgs) - Deaths","","","f9N0OUZiPqv","108-ND05B2","108-ND05b2. Neonatal Sepsis(<2.5kgs) - Deaths","108-ND05b2. Neonatal Sepsis(<2.5kgs) - Deaths","HMIS 108 - IPD Monthly Report","inJYzcJ1fUO","q7cFI8zjhAp","0-7 days"
